created_at,context_id,content
2025-09-03T22:34:30.267821,09c71534-edb6-4b3b-8116-6622b0fbc651,"2. Diện tích tính tiền sử dụng đất đối với trường hợp công nhận quyền sử dụng đất là diện tích đất được công nhận ghi trên Phiếu chuyển thông tin để xác định nghĩa vụ tài chính về đất đai (sau đây gọi là Phiếu chuyển thông tin) do cơ quan có chức năng quản lý đất đai chuyển đến cơ quan thuế theo quy định tại Nghị định của Chính phủ về điều tra cơ bản đất đai; đăng ký, cấp giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất và hệ thống thông tin đất đai (sau đây gọi là Nghị định về cấp giấy chứng nhận)."
2025-09-03T22:34:30.267821,56a64d67-461e-4e9d-86b5-0681ed2db125,[...]
2025-09-03T22:34:31.405335,48f967ee-ee1b-43cc-9d9e-2b20c8b27909,"| STT | Mã hàng | Mô tả hàng hóa | Thuế suất (%) |
|---|---|---|---|
| 134 | 71.13 | Đồ trang sức và các bộ phận của đồ trang sức, bằng kim loại quý hoặc kim loại được dát phủ kim loại quý. |  |
|  |  | - Bằng kim loại quý đã hoặc chưa mạ hoặc dát phủ kim loại quý: |  |
|  | 7113.11 | - - Bằng bạc, đã hoặc chưa mạ hoặc dát phủ kim loại quý khác: |  |
|  | 7113.11.10 | - - - Bộ phận | 0 |
|  | 7113.11.90 | - - - Loại khác | 0 |
|  | 7113.19 | - - Bằng kim loại quý khác, đã hoặc chưa mạ hoặc dát phủ kim loại quý: |  |
|  | 7113.19.10 | - - - Bộ phận | 0 |
|  | 7113.19.90 | - - - Loại khác | 0 |
|  | 7113.20 | - Bằng kim loại cơ bản dát phủ kim loại quý: |  |
|  | 7113.20.10 | - - Bộ phận | 0 |
|  | 7113.20.90 | - - Loại khác | 0 |
|  |  |  |  |
|  |  |  |  |
| 135 | 71.14 | Đồ kỹ nghệ vàng hoặc bạc và các bộ phận của đồ kỹ nghệ vàng bạc, bằng kim loại quý hoặc kim loại dát phủ kim loại quý. |  |
|  |  | - Bằng kim loại quý đã hoặc chưa mạ hoặc dát phủ kim loại quý: |  |
|  | 7114.11.00 | - - Bằng bạc, đã hoặc chưa mạ hoặc dát phủ kim loại quý khác | 0 |
|  | 7114.19.00 | - - Bằng kim loại quý khác, đã hoặc chưa mạ hoặc dát phủ kim loại quý | 0 |
|  | 7114.20.00 | - Bằng kim loại cơ bản dát phủ kim loại quý | 0 |
|  |  |  |  |
| 136 | 71.15 | Các sản phẩm khác bằng kim loại quý hoặc kim loại dát phủ kim loại quý. |  |
|  | 7115.10.00 | - Vật xúc tác ở dạng tấm đan hoặc lưới, bằng bạch kim | 0 |
|  | 7115.90 | - Loại khác: |  |
|  | 7115.90.10 | - - Bằng vàng hoặc bạc | 0 |
|  | 7115.90.20 | - - Bằng kim loại dát phủ vàng hoặc bạc | 0 |
|  | 7115.90.90 | - - Loại khác | 0 |"
2025-09-03T22:34:31.405335,ea3d4c34-d799-456a-88c8-89df62fa908a,"Điều 10. Nguyên tắc ban hành biểu thuế, thuế suất"
2025-09-03T22:34:31.405335,bb6ea9eb-39a6-4d0a-96ac-1106eae80c19,"1. Khuyến khích nhập khẩu nguyên liệu, vật liệu, ưu tiên loại trong nước chưa đáp ứng nhu cầu; chú trọng phát triển lĩnh vực công nghệ cao, công nghệ nguồn, tiết kiệm năng lượng, bảo vệ môi trường."
2025-09-03T22:34:31.405335,e76f7d35-162b-4f7b-b67a-bbe975f9517e,"2. Phù hợp với định hướng phát triển kinh tế - xã hội của Nhà nước và các cam kết về thuế xuất khẩu, thuế nhập khẩu trong các Điều ước quốc tế mà Cộng hòa xã hội chủ nghĩa Việt Nam là thành viên."
2025-09-03T22:34:31.405335,7f9ba679-dacd-4ace-b5e1-9630d13ca9d0,3. Góp phần bình ổn thị trường và nguồn thu ngân sách nhà nước.
2025-09-03T22:34:31.405335,c4bc8f9d-143d-42db-8eb2-2674493127c8,"4. Đơn giản, minh bạch, tạo thuận lợi cho người nộp thuế và thực hiện cải cách thủ tục hành chính về thuế."
2025-09-03T22:34:31.405335,83c4ce44-bf25-4f3c-a30b-2c74113cad87,"5. Áp dụng thống nhất mức thuế suất đối với hàng hóa có cùng bản chất, cấu tạo, công dụng, có tính năng kỹ thuật tương tự; thuế suất thuế nhập khẩu giảm dần từ thành phẩm đến nguyên liệu thô; thuế suất thuế xuất khẩu tăng dần từ thành phẩm đến nguyên liệu thô."
2025-09-03T22:34:34.218206,4732a23a-46bf-4e63-b1fa-e109713ff4ae,"| Tải về Toàn văn Công văn 3364/CT-CS năm 2025 |
|---|"
2025-09-03T22:34:35.393515,b24df178-7eae-4d8a-8338-0eba2e494221,"Điều 15. Nhiệm vụ, quyền hạn, trách nhiệm của Bộ, cơ quan ngang Bộ, cơ quan thuộc Chính phủ"
2025-09-03T22:34:35.393515,2f7182a8-496f-482e-a69a-120aabd84449,"1. Bộ Tài chính là cơ quan chủ trì giúp Chính phủ thống nhất quản lý nhà nước về quản lý thuế và có nhiệm vụ, quyền hạn sau đây:"
2025-09-03T22:34:35.393515,33470bf7-8e24-4de2-ac72-de2be45c2557,a) Ban hành theo thẩm quyền hoặc trình cấp có thẩm quyền ban hành văn bản quy phạm pháp luật về quản lý thuế;
2025-09-03T22:34:35.393515,2117bb0c-3753-4e2a-8181-41aa4abdc6b8,b) Tổ chức việc thực hiện quản lý thuế theo quy định của Luật này và quy định khác của pháp luật có liên quan;
2025-09-03T22:34:35.393515,fedf86f6-c264-48d0-8db8-9c494893c246,c) Tổ chức việc lập và thực hiện dự toán thu ngân sách nhà nước;
2025-09-03T22:34:35.393515,286860b8-f8ac-4211-99f4-43bebc400755,"d) Tổ chức kiểm tra, thanh tra việc thực hiện pháp luật về thuế và quy định khác của pháp luật có liên quan;"
2025-09-03T22:34:35.393515,ad06314d-de9e-46bb-b4b7-2ac2680546ab,"đ) Xử lý vi phạm pháp luật và giải quyết khiếu nại, tố cáo liên quan đến việc thực hiện pháp luật về thuế theo thẩm quyền;"
2025-09-03T22:34:35.393515,b781e977-ad71-4532-bb6b-d04b76bd1666,e) Tổ chức thực hiện hợp tác quốc tế về thuế;
2025-09-03T22:34:35.393515,77dbbd11-2cff-4270-9de5-6d73ababd2ff,"g) Phối hợp với Bộ Kế hoạch và Đầu tư và Bộ khác có liên quan hướng dẫn việc thực hiện giám định độc lập về giá trị của máy móc, thiết bị, dây chuyền công nghệ theo quy định của Luật Đầu tư."
2025-09-03T22:34:35.393515,3ab74ced-10ac-4b55-a18b-a37d5d24784e,2. Bộ Công an có trách nhiệm sau đây:
2025-09-03T22:34:35.393515,8690878d-e771-4e02-9777-e2023b806a6b,"a) Kết nối, tiếp nhận thông tin với cơ quan quản lý thuế về việc hoàn thành nghĩa vụ nộp thuế đối với phương tiện giao thông cơ giới đường bộ khi đăng ký quyền sở hữu, quyền sử dụng theo quy định của pháp luật;"
2025-09-03T22:34:35.393515,cb5e924a-969b-41f8-a03c-dafebbaedfac,[...]
2025-09-03T22:34:40.130558,380d67b9-b105-40df-8ec1-f4330063254d,[...]
2025-09-03T22:34:40.130558,10124c0b-5f55-4f4e-b6b6-95baf0e9ada1,"7. Giao Chính phủ tổng kết và báo cáo tại Kỳ họp thứ 10, Quốc hội khóa XV về kết quả thực hiện các Nghị quyết số 120/2020/QH14, số 24/2021/QH15, số 25/2021/QH15 và các nghị quyết có liên quan của Quốc hội về các chương trình mục tiêu quốc gia và đề xuất Chương trình cho giai đoạn 2026 - 2030. Cho phép kéo dài thời gian thực hiện và giải ngân nguồn vốn của các Chương trình mục tiêu quốc gia năm 2024 (bao gồm cả vốn năm 2022, năm 2023 được chuyển nguồn sang năm 2024) đến hết ngày 31 tháng 12 năm 2025."
2025-09-03T22:34:40.130558,b7df1ca8-a905-4729-9e8f-1a45a8487094,"8. Tiếp tục giảm 2% thuế suất thuế giá trị gia tăng đối với các nhóm hàng hóa, dịch vụ quy định tại điểm a mục 1.1 khoản 1 Điều 3 của Nghị quyết số 43/2022/QH15 của Quốc hội về chính sách tài khóa, tiền tệ hỗ trợ Chương trình phục hồi và phát triển kinh tế - xã hội trong thời gian từ ngày 01 tháng 01 năm 2025 đến hết ngày 30 tháng 6 năm 2025. Giao Chính phủ tổ chức thực hiện, chịu trách nhiệm bảo đảm nhiệm vụ thu và khả năng cân đối ngân sách nhà nước năm 2025 đã được Quốc hội quyết định; chấm dứt ngay hiệu lực của quy định miễn thuế giá trị gia tăng trong Quyết định số 78/2010/QĐ-TTg của Thủ tướng Chính phủ, làm cơ sở cho cơ quan quản lý thuế có căn cứ pháp lý và chế tài quản lý thu đối với các sàn thương mại điện tử nước ngoài bán hàng hóa vào Việt Nam."
2025-09-03T22:34:40.130558,d820b252-d458-440c-ac42-5abd7b05176a,"9. Tiếp tục thực hiện chủ trương đầu tư Dự án điện hạt nhân Ninh Thuận theo Tờ trình số 811/TTr-CP ngày 25 tháng 11 năm 2024 của Chính phủ. Giao Chính phủ khẩn trương chỉ đạo bố trí nguồn lực thực hiện theo kết luận của cấp có thẩm quyền; nghiên cứu sửa đổi, bổ sung các luật có liên quan, trong đó có Luật Năng lượng nguyên tử."
2025-09-03T22:34:40.130558,6851ebb9-1407-43ab-955d-d9385a5fc9cc,[...]
2025-09-03T22:34:40.130558,cb90772c-ed2e-4945-8232-7ca130434836,Điều 9. Thuế suất
2025-09-03T22:34:40.130558,795540a6-9ecf-4e96-8a48-dc6517f70288,"1. Mức thuế suất 0% áp dụng đối với hàng hóa, dịch vụ sau đây:"
2025-09-03T22:34:40.130558,14cd1f1c-c1c2-4632-9781-191c1e26a66b,"a) Hàng hóa xuất khẩu bao gồm: hàng hóa từ Việt Nam bán cho tổ chức, cá nhân ở nước ngoài và được tiêu dùng ở ngoài Việt Nam; hàng hóa từ nội địa Việt Nam bán cho tổ chức trong khu phi thuế quan và được tiêu dùng trong khu phi thuế quan phục vụ trực tiếp cho hoạt động sản xuất xuất khẩu; hàng hóa đã bán tại khu vực cách ly cho cá nhân (người nước ngoài hoặc người Việt Nam) đã làm thủ tục xuất cảnh; hàng hóa đã bán tại cửa hàng miễn thuế;"
2025-09-03T22:34:40.130558,26ae50cb-5e60-4ac6-86d4-cb30258a97b0,"b) Dịch vụ xuất khẩu bao gồm: dịch vụ cung cấp trực tiếp cho tổ chức, cá nhân ở nước ngoài và được tiêu dùng ở ngoài Việt Nam; dịch vụ cung cấp trực tiếp cho tổ chức ở trong khu phi thuế quan và được tiêu dùng trong khu phi thuế quan phục vụ trực tiếp cho hoạt động sản xuất xuất khẩu;"
2025-09-03T22:34:40.130558,e209f978-68a0-4014-ad80-916f66edce44,[...]
2025-09-03T22:34:42.656344,1bfa4f2d-105b-4573-b06d-4b820e22d2b3,"Điều 11. Giá tính thuế đối với một số hoạt động sản xuất, kinh doanh khác"
2025-09-03T22:34:42.656344,2e4ba6f3-e3b4-4b7c-a3bd-8c984c2d8f73,"Đối với các hoạt động sản xuất, kinh doanh gồm: hoạt động sản xuất điện của Tập đoàn Điện lực Việt Nam; vận tải, bốc xếp; dịch vụ du lịch theo hình thức lữ hành; dịch vụ cầm đồ; sách chịu thuế giá trị gia tăng bán theo đúng giá phát hành (giá bìa); hoạt động in; dịch vụ đại lý giám định, đại lý xét bồi thường, đại lý đòi người thứ ba bồi hoàn, đại lý xử lý hàng bồi thường 100% hưởng tiền công hoặc tiền hoa hồng thì giá tính thuế là giá bán chưa có thuế giá trị gia tăng. Trong đó:"
2025-09-03T22:34:42.656344,93217a09-953d-40ca-b6ea-d2d01b9c77de,[...]
2025-09-03T22:34:42.656344,e5d1637c-d8b9-4cca-8cc4-8fb6cd49baa7,"3. Đối với dịch vụ du lịch theo hình thức lữ hành, hợp đồng ký với khách hàng theo giá trọn gói (ăn, ở, đi lại) thì giá trọn gói được xác định là giá đã có thuế giá trị gia tăng."
2025-09-03T22:34:42.656344,7ae2ceb7-93ec-4a62-a108-256542b43673,Giá tính thuế được xác định theo công thức sau:
2025-09-03T22:34:42.656344,2c8a5fa9-75b4-43b9-8471-45365a76b0cb,[...]
2025-09-03T22:34:42.656344,a750c3f9-7f83-40a4-be18-9fccd7037a29,Điều 14. Nguyên tắc xác định giá tính thuế giá trị gia tăng
2025-09-03T22:34:42.656344,50885042-f2ad-4cdd-8feb-2e41ec3f0747,"1. Giá tính thuế đối với các loại hàng hóa, dịch vụ quy định tại Mục này:"
2025-09-03T22:34:42.656344,8f782cc2-996c-4387-add4-c4a3114011cc,"a) Bao gồm cả khoản phụ thu và phí thu thêm ngoài giá hàng hóa, dịch vụ mà cơ sở kinh doanh được hưởng."
2025-09-03T22:34:42.656344,0c437f28-d983-48f7-9266-5d0737956a19,"b) Không bao gồm các khoản thu không liên quan đến bán hàng hóa, cung cấp dịch vụ của cơ sở kinh doanh: các khoản thu về bồi thường bằng tiền (bao gồm cả tiền bồi thường về đất và tài sản trên đất khi bị thu hồi đất theo quyết định của cơ quan nhà nước có thẩm quyền), tiền thưởng, thu đòi người thứ ba của hoạt động bảo hiểm, các khoản thu hộ, các khoản thù lao từ cơ quan nhà nước do thực hiện hoạt động thu hộ, chi hộ các cơ quan nhà nước, các khoản thu tài chính."
2025-09-03T22:34:42.656344,5b3ccb6a-4185-4186-b862-d87d277e154f,2. Trường hợp cơ sở kinh doanh áp dụng hình thức chiết khấu thương mại dành cho khách hàng (nếu có) thì giá tính thuế giá trị gia tăng là giá bán đã chiết khấu thương mại dành cho khách hàng chưa có thuế giá trị gia tăng.
2025-09-03T22:34:42.656344,a7172930-fcc6-4ac0-8531-773be02fa01d,3. Trường hợp cơ sở kinh doanh đã tính thuế giá trị gia tăng nhưng giá tính thuế bị thay đổi theo kết luận của cơ quan nhà nước có thẩm quyền theo quy định của pháp luật có liên quan thì giá tính thuế được xác định theo kết luận của cơ quan nhà nước có thẩm quyền.
2025-09-03T22:34:42.656344,3706fbee-03e6-4851-8cb8-b7467aa61dee,Điều 7. Giá tính thuế
2025-09-03T22:34:42.656344,f6a5386d-13e7-456d-92e7-2153bac67974,1. Giá tính thuế được quy định như sau:
2025-09-03T22:34:42.656344,3ff64f93-d00d-438b-b29d-7ca7b7e204fd,"a) Đối với hàng hóa, dịch vụ do cơ sở kinh doanh bán ra là giá bán chưa có thuế giá trị gia tăng; đối với hàng hóa, dịch vụ chịu thuế tiêu thụ đặc biệt là giá bán đã có thuế tiêu thụ đặc biệt nhưng chưa có thuế giá trị gia tăng; đối với hàng hóa chịu thuế bảo vệ môi trường là giá bán đã có thuế bảo vệ môi trường nhưng chưa có thuế giá trị gia tăng; đối với hàng hóa chịu thuế tiêu thụ đặc biệt và thuế bảo vệ môi trường là giá bán đã có thuế tiêu thụ đặc biệt và thuế bảo vệ môi trường nhưng chưa có thuế giá trị gia tăng;"
2025-09-03T22:34:42.656344,4be2432c-a244-4c57-923f-152e5525397a,"b) Đối với hàng hóa nhập khẩu là trị giá tính thuế nhập khẩu theo quy định của pháp luật về thuế xuất khẩu, thuế nhập khẩu cộng với thuế nhập khẩu cộng với các khoản thuế là thuế nhập khẩu bổ sung theo quy định của pháp luật (nếu có), cộng với thuế tiêu thụ đặc biệt (nếu có) và cộng với thuế bảo vệ môi trường (nếu có);"
2025-09-03T22:34:42.656344,e932ff88-6d06-4bfc-8ae3-323ff9ec4477,"c) Đối với hàng hóa, dịch vụ dùng để trao đổi, tiêu dùng nội bộ, biếu, tặng, cho là giá tính thuế giá trị gia tăng của hàng hóa, dịch vụ cùng loại hoặc tương đương tại thời điểm phát sinh các hoạt động này."
2025-09-03T22:34:42.656344,4d989f01-cb27-4a11-a444-f773ef624904,"Đối với hàng hóa, dịch vụ dùng để khuyến mại theo quy định của pháp luật về thương mại, giá tính thuế được xác định bằng không (0);"
2025-09-03T22:34:42.656344,465ab72c-7031-4206-80fc-6d3c8d5547a4,[...]
2025-09-03T22:34:43.582357,61b54c5d-407d-4bc2-8146-de3ed0964c65,Điều 6. Giá tính thuế
2025-09-03T22:34:43.582357,f8f35db1-b4d6-4162-b16d-8d0e7345c674,"1. Giá tính thuế tiêu thụ đặc biệt đối với hàng hóa, dịch vụ là giá bán ra, giá cung ứng dịch vụ chưa có thuế tiêu thụ đặc biệt, chưa có thuế bảo vệ môi trường và chưa có thuế giá trị gia tăng được quy định như sau:"
2025-09-03T22:34:43.582357,cfd48767-7ed7-469f-acaa-9db1dcff32c7,[...]
2025-09-03T22:34:43.582357,f6d04c3a-2f9e-42ef-b3dc-6189ee3524a8,"g) Đối với kinh doanh ca-si-nô, trò chơi điện tử có thưởng, kinh doanh đặt cược là doanh thu từ hoạt động này trừ số tiền đã trả thưởng cho khách và số tiền đổi trả cho khách không sử dụng hết (nếu có);"
2025-09-03T22:34:43.582357,f736f1ed-cfe4-4133-80e0-c5ff52e0a779,"h) Đối với kinh doanh vũ trường, mát-xa, ka-ra-ô-kê là doanh thu của các hoạt động kinh doanh trong vũ trường, kinh doanh mát-xa, ka-ra-ô-kê bao gồm cả doanh thu của dịch vụ ăn uống và các dịch vụ khác đi kèm;"
2025-09-03T22:34:43.582357,29d2b921-a23d-4ad2-af6f-4a39efaa8e87,"i) Đối với kinh doanh xổ số, giá tính thuế tiêu thụ đặc biệt là doanh thu bán vé các loại hình xổ số được phép kinh doanh theo quy định của pháp luật."
2025-09-03T22:34:43.582357,7613e45e-77ea-4230-b8a2-b252352ba475,"2. Đối với hàng hóa, dịch vụ dùng để trao đổi hoặc tiêu dùng nội bộ, biếu, tặng cho, khuyến mại là giá tính thuế tiêu thụ đặc biệt của hàng hóa, dịch vụ cùng loại hoặc tương đương tại thời điểm phát sinh các hoạt động này."
2025-09-03T22:34:43.582357,edd56f88-5a00-46c6-8219-68db8942677a,"3. Giá tính thuế tiêu thụ đặc biệt đối với hàng hóa, dịch vụ quy định tại Điều này bao gồm cả khoản thu thêm, được thu (nếu có) mà tổ chức, cá nhân kinh doanh được hưởng."
2025-09-03T22:34:43.582357,f22b55f5-193e-4b0c-9a31-fe47b3440cab,4. Chính phủ quy định chi tiết Điều này.
2025-09-03T22:34:43.582357,2d18471c-d1ba-4392-bd94-8981289d285d,"Điều 9. Hoàn thuế, khấu trừ thuế"
2025-09-03T22:34:43.582357,f390d7df-a209-4c5f-94ee-2bf63519a909,1. Người nộp thuế tiêu thụ đặc biệt được hoàn thuế đã nộp trong các trường hợp sau đây:
2025-09-03T22:34:43.582357,76ea8029-2ec2-4e27-b69b-991caf959c5d,"a) Hàng hóa là nguyên liệu nhập khẩu để sản xuất, gia công hàng xuất khẩu ra nước ngoài."
2025-09-03T22:34:43.582357,3b456921-0c74-46a6-acae-0c131e1ba5bb,Việc hoàn thuế tiêu thụ đặc biệt theo quy định tại điểm này chỉ thực hiện đối với số lượng hàng hóa thực tế xuất khẩu ra nước ngoài;
2025-09-03T22:34:43.582357,2cfadf46-d21e-410b-af2e-ce6096f32c74,"b) Quyết toán thuế khi giải thể, phá sản có số thuế tiêu thụ đặc biệt chưa được khấu trừ hết."
2025-09-03T22:34:43.582357,85d08102-e048-457a-a3e7-dbf7ee4aff0f,"Trường hợp tổ hợp tác chuyển đổi thành hợp tác xã thì hợp tác xã được kế thừa số thuế tiêu thụ đặc biệt nộp thừa hoặc chưa được khấu trừ hết của tổ hợp tác để khấu trừ, hoàn thuế theo quy định;"
2025-09-03T22:34:43.582357,1b94d17a-7839-4604-a8c1-feb00948e386,c) Hoàn thuế tiêu thụ đặc biệt theo điều ước quốc tế mà nước Cộng hòa xã hội chủ nghĩa Việt Nam là thành viên.
2025-09-03T22:34:43.582357,209377cb-959a-461c-88d2-042e235d02f7,"2. Người nộp thuế sản xuất hàng hóa thuộc đối tượng chịu thuế tiêu thụ đặc biệt bằng nguyên liệu đã nộp thuế tiêu thụ đặc biệt, nếu có chứng từ hợp pháp, thì được khấu trừ số thuế đã nộp đối với nguyên liệu khi xác định số thuế tiêu thụ đặc biệt phải nộp ở khâu sản xuất."
2025-09-03T22:34:43.582357,d7549c47-9778-4bf8-81b8-32be79a5dfae,[...]
2025-09-03T22:34:44.912230,226ad3b2-1030-491f-b07f-ceec45a7b0da,Điều 3. Đối tượng không chịu thuế
2025-09-03T22:34:44.912230,ea75f4af-e5f5-4478-8d06-62f02633099d,1. Hàng hóa quy định tại khoản 1 Điều 2 của Luật này không thuộc đối tượng chịu thuế tiêu thụ đặc biệt trong các trường hợp sau đây:
2025-09-03T22:34:44.912230,4652259b-078d-4def-915a-f5ea2276fbc9,[...]
2025-09-03T22:34:44.912230,628e228b-2771-424d-b3cd-51ab63ee378b,b5) Hàng hóa xuất khẩu ra nước ngoài đã nộp thuế tiêu thụ đặc biệt bị phía nước ngoài trả lại khi nhập khẩu;
2025-09-03T22:34:44.912230,5d2f8686-ef5f-4400-ac12-0bae0aa608a2,"c) Máy bay, trực thăng, tàu lượn, du thuyền sử dụng cho mục đích kinh doanh vận chuyển hàng hóa, hành khách, khách du lịch và máy bay, trực thăng, tàu lượn sử dụng cho mục đích an ninh, quốc phòng, cứu thương, cứu hộ, cứu nạn, chữa cháy, huấn luyện đào tạo phi công, quay phim, chụp ảnh, đo đạc bản đồ, sản xuất nông nghiệp;"
2025-09-03T22:34:44.912230,4effc187-7773-44ab-8fcc-d587b1dd3fa2,"d) Xe ô tô cứu thương; xe ô tô chở phạm nhân; xe ô tô tang lễ; xe ô tô thiết kế vừa có chỗ ngồi, vừa có chỗ đứng chở được từ 24 người trở lên; xe ô tô chở người, xe chở người bốn bánh có gắn động cơ không đăng ký lưu hành và chỉ chạy trong phạm vi khu vui chơi, giải trí, thể thao, di tích lịch sử, bệnh viện, trường học và xe ô tô chuyên dùng khác theo quy định của Chính phủ."
2025-09-03T22:34:44.912230,c72a3219-9248-4d44-9bd6-657495202c81,"2. Trường hợp cần thiết phải sửa đổi, bổ sung đối tượng không chịu thuế để phù hợp với bối cảnh kinh tế - xã hội trong từng thời kỳ, Chính phủ trình Ủy ban Thường vụ Quốc hội xem xét, quyết định và báo cáo Quốc hội tại kỳ họp gần nhất."
2025-09-03T22:34:44.912230,389821b6-fc83-454b-ab0a-9e1122933833,3. Chính phủ quy định chi tiết Điều này.
2025-09-03T22:34:44.912230,b6b7529c-7a28-4ae4-9e38-f1a176d9e151,Điều 7. Thời điểm xác định thuế tiêu thụ đặc biệt
2025-09-03T22:34:44.912230,7f48c064-e2e8-44e0-91fd-1689d83acc2f,"1. Thời điểm xác định thuế tiêu thụ đặc biệt đối với hàng hóa là thời điểm chuyển giao quyền sở hữu hoặc quyền sử dụng hàng hóa cho người mua, không phân biệt đã thu được tiền hay chưa thu được tiền."
2025-09-03T22:34:44.912230,dc20ba09-d913-400f-af6f-c827abf665d0,"2. Thời điểm xác định thuế tiêu thụ đặc biệt đối với dịch vụ là thời điểm hoàn thành việc cung ứng dịch vụ hoặc thời điểm lập hóa đơn cung ứng dịch vụ, không phân biệt đã thu được tiền hay chưa thu được tiền."
2025-09-03T22:34:44.912230,836be5cd-5533-4d29-967f-dccbcf6e7382,3. Thời điểm xác định thuế tiêu thụ đặc biệt đối với hàng hóa nhập khẩu là thời điểm đăng ký tờ khai hải quan.
2025-09-03T22:34:46.235883,7589a13f-6c0d-468d-9842-8307cdf282d3,"Điều 4. Nguyên tắc lập, quản lý, sử dụng hóa đơn, chứng từ"
2025-09-03T22:34:46.235883,c14b088a-9db5-45bc-bd44-98fe2f0d296b,"1. Khi bán hàng hóa, cung cấp dịch vụ, người bán phải lập hóa đơn để giao cho người mua (bao gồm cả các trường hợp hàng hóa, dịch vụ dùng để khuyến mại, quảng cáo, hàng mẫu; hàng hóa, dịch vụ dùng để cho, biếu, tặng, trao đổi, trả thay lương cho người lao động và tiêu dùng nội bộ (trừ hàng hóa luân chuyển nội bộ để tiếp tục quá trình sản xuất); xuất hàng hóa dưới các hình thức cho vay, cho mượn hoặc hoàn trả hàng hóa) và các trường hợp lập hóa đơn theo quy định tại Điều 19 Nghị định này. Hóa đơn phải ghi đầy đủ nội dung theo quy định tại Điều 10 Nghị định này. Trường hợp sử dụng hóa đơn điện tử phải theo định dạng chuẩn dữ liệu của cơ quan thuế theo quy định tại Điều 12 Nghị định này."
2025-09-03T22:34:46.235883,23dfa167-be10-45f6-95ca-6854ed3fdc93,[...]
2025-09-03T22:34:47.532317,58924c3a-27db-4ac2-827b-aa80f59eef34,"Điều 11. Giá tính thuế đối với một số hoạt động sản xuất, kinh doanh khác"
2025-09-03T22:34:47.532317,00967961-90b2-45ad-ba36-adf23500023e,"Đối với các hoạt động sản xuất, kinh doanh gồm: hoạt động sản xuất điện của Tập đoàn Điện lực Việt Nam; vận tải, bốc xếp; dịch vụ du lịch theo hình thức lữ hành; dịch vụ cầm đồ; sách chịu thuế giá trị gia tăng bán theo đúng giá phát hành (giá bìa); hoạt động in; dịch vụ đại lý giám định, đại lý xét bồi thường, đại lý đòi người thứ ba bồi hoàn, đại lý xử lý hàng bồi thường 100% hưởng tiền công hoặc tiền hoa hồng thì giá tính thuế là giá bán chưa có thuế giá trị gia tăng. Trong đó:"
2025-09-03T22:34:47.532317,68d562f5-8c56-4496-ae5a-aea1ba3c588c,[...]
2025-09-03T22:34:47.532317,f76ae334-bfbe-4e4f-ba15-36b7c3d10bd9,"4. Đối với dịch vụ cầm đồ giá tính thuế giá trị gia tăng là số tiền phải thu từ dịch vụ này chưa có thuế giá trị gia tăng, số tiền phải thu từ dịch vụ này bao gồm tiền lãi phải thu từ cho vay cầm đồ và khoản thu khác phát sinh từ việc bán hàng cầm đồ (nếu có). Trường hợp số tiền thu từ dịch vụ này đã bao gồm thuế giá trị gia tăng thì giá tính thuế được xác định theo công thức sau:"
2025-09-03T22:34:47.532317,532e1520-694b-445a-a300-234b992ee600,[...]
2025-09-03T22:34:47.532317,f494af61-5ef9-472c-a021-f5f306c2ec5a,Điều 11. Phương pháp khấu trừ thuế
2025-09-03T22:34:47.532317,8670348d-ded4-4acf-97ac-c2a80b12dfe4,1. Phương pháp khấu trừ thuế được quy định như sau:
2025-09-03T22:34:47.532317,6cd5c0f5-473f-46c7-aab7-49f0546ebb7e,a) Số thuế giá trị gia tăng phải nộp theo phương pháp khấu trừ thuế bằng số thuế giá trị gia tăng đầu ra trừ số thuế giá trị gia tăng đầu vào được khấu trừ;
2025-09-03T22:34:47.532317,b96f5474-d795-44a3-9615-a7be3a6d8937,"b) Số thuế giá trị gia tăng đầu ra bằng tổng số thuế giá trị gia tăng của hàng hóa, dịch vụ bán ra ghi trên hóa đơn giá trị gia tăng."
2025-09-03T22:34:47.532317,55cf787f-5b92-493a-945d-c7adfb01dfba,"Thuế giá trị gia tăng của hàng hóa, dịch vụ bán ra ghi trên hóa đơn giá trị gia tăng bằng giá tính thuế của hàng hóa, dịch vụ chịu thuế bán ra nhân với thuế suất thuế giá trị gia tăng của hàng hóa, dịch vụ đó."
2025-09-03T22:34:47.532317,27077105-1426-4215-a80e-d200fe073bcd,[...]
2025-09-03T22:34:48.973005,d4cfb1c9-843a-46d0-ac0c-bd817628c1d2,"Điều 9. Hoàn thuế, khấu trừ thuế"
2025-09-03T22:34:48.973005,e56563d4-33c9-47cc-9518-f8c774315c94,1. Người nộp thuế tiêu thụ đặc biệt được hoàn thuế đã nộp trong các trường hợp sau đây:
2025-09-03T22:34:48.973005,c8304ba3-fd0e-4525-8c0f-add883284916,"a) Hàng hóa là nguyên liệu nhập khẩu để sản xuất, gia công hàng xuất khẩu ra nước ngoài."
2025-09-03T22:34:48.973005,14a3f908-c256-4391-82a4-be4824d294fc,Việc hoàn thuế tiêu thụ đặc biệt theo quy định tại điểm này chỉ thực hiện đối với số lượng hàng hóa thực tế xuất khẩu ra nước ngoài;
