created_at,answer_id,question_id,content,order_index
2025-09-03T22:35:14.087224,b4308d68-3758-43b7-bc2b-4a23fadc0ab3,cb1e76d4-c3d9-408c-9100-af2bb491cf5f,"Trường hợp bán hàng hóa, cung cấp dịch vụ quy định tại khoản này nhưng không thực hiện theo quy định về khuyến mại của pháp luật về thương mại thì giá tính thuế thực hiện như hàng hóa biếu, tặng, cho quy định tại khoản 1 Điều 6 Nghị định 181/2025/NĐ-CP.",10
2025-09-03T22:35:14.087224,c30bde19-8157-41da-a754-5ecf23c9e7ac,cb1e76d4-c3d9-408c-9100-af2bb491cf5f,"Giá tính thuế giá trị gia tăng đối với hàng hóa, dịch vụ dùng để khuyến mại từ 01/7/2025 được xác định như thế nào? (Hình từ Internet)",11
2025-09-03T22:35:14.087224,92346d40-2199-4c20-b2a8-6264a65a22c3,cb1e76d4-c3d9-408c-9100-af2bb491cf5f,"Giá tính thuế giá trị gia tăng đối với hàng hóa, dịch vụ dùng để khuyến mại từ 01/7/2025 được xác định như thế nào? (Hình từ Internet)",12
2025-09-03T22:35:14.087224,b08531bd-243d-45a5-846d-5c8a705aaef1,3c32e514-8487-457c-b43d-02d4bfecf114,Căn cứ theo khoản 26 Điều 5 Luật Thuế giá trị gia tăng 2024 quy định hàng hóa nhập khẩu không thuộc đối tượng chịu thuế giá trị gia tăng trong trường hợp sau đây:,1
2025-09-03T22:35:14.087224,6e460338-3fee-4733-a426-c5c2e921b32c,3c32e514-8487-457c-b43d-02d4bfecf114,"- Quà tặng cho cơ quan nhà nước, tổ chức chính trị, tổ chức chính trị - xã hội, tổ chức chính trị xã hội - nghề nghiệp, tổ chức xã hội, tổ chức xã hội - nghề nghiệp, đơn vị vũ trang nhân dân trong định mức miễn thuế nhập khẩu theo quy định của pháp luật về thuế xuất khẩu, thuế nhập khẩu;",2
2025-09-03T22:35:14.087224,506008d5-0f70-4834-9970-02d40d80b469,3c32e514-8487-457c-b43d-02d4bfecf114,"- Quà biếu, quà tặng trong định mức miễn thuế nhập khẩu theo quy định của pháp luật về thuế xuất khẩu, thuế nhập khẩu của tổ chức, cá nhân nước ngoài cho cá nhân Việt Nam; đồ dùng của tổ chức, cá nhân nước ngoài theo tiêu chuẩn miễn trừ ngoại giao và tài sản di chuyển trong định mức miễn thuế nhập khẩu theo quy định của pháp luật về thuế xuất khẩu, thuế nhập khẩu;",3
2025-09-03T22:35:14.087224,a816d65d-6a8b-4569-885b-edc7fc579ca1,3c32e514-8487-457c-b43d-02d4bfecf114,"- Hàng hoá trong tiêu chuẩn hành lý miễn thuế nhập khẩu theo quy định của pháp luật về thuế xuất khẩu, thuế nhập khẩu;",4
2025-09-03T22:35:14.087224,491c40c1-29a5-42ca-bd34-e8020d66c4a6,3c32e514-8487-457c-b43d-02d4bfecf114,"- Hàng hóa nhập khẩu ủng hộ, tài trợ cho phòng, chống, khắc phục hậu quả thảm họa, thiên tai, dịch bệnh, chiến tranh theo quy định của Chính phủ;",5
2025-09-03T22:35:14.087224,57a68857-3f42-499a-bd10-cbc8617488c3,3c32e514-8487-457c-b43d-02d4bfecf114,"- Hàng hóa mua bán, trao đổi qua biên giới để phục vụ cho sản xuất, tiêu dùng của cư dân biên giới thuộc Danh mục hàng hóa mua bán, trao đổi của cư dân biên giới theo quy định của pháp luật và trong định mức miễn thuế nhập khẩu theo quy định của pháp luật về thuế xuất khẩu, thuế nhập khẩu;",6
2025-09-03T22:35:14.087224,200c5b28-4d54-484b-951c-bea14c4501b6,3c32e514-8487-457c-b43d-02d4bfecf114,"- Di vật, cổ vật, bảo vật quốc gia theo quy định của pháp luật về di sản văn hóa do cơ quan nhà nước có thẩm quyền nhập khẩu.",7
2025-09-03T22:35:14.087224,e37336cf-c933-4c8f-aba6-96a728d26386,3c32e514-8487-457c-b43d-02d4bfecf114,"- Di vật, cổ vật, bảo vật quốc gia theo quy định của pháp luật về di sản văn hóa do cơ quan nhà nước có thẩm quyền nhập khẩu.",8
2025-09-03T22:35:14.087224,f2c036a8-1626-4be2-88a6-fb333fbf5d16,5d3bde39-0a28-4a1c-a4d0-57ecf960479a,Căn cứ theo Điều 6 Luật Thuế giá trị gia tăng 2024 quy định căn cứ tính thuế giá trị gia tăng là giá tính thuế và thuế suất.,1
2025-09-03T22:35:15.429294,66f0bfa0-6fb0-4498-a68e-d9d9b02511b3,7ed59191-34f6-42fb-b966-d273c0f646c0,"Căn cứ theo khoản 1 Điều 6 Nghị định 181/2025/NĐ-CP quy định giá tính thuế đối với hàng hóa, dịch vụ dùng để trao đổi, tiêu dùng nội bộ, biếu, tặng, cho là giá tính thuế giá trị gia tăng của hàng hóa, dịch vụ cùng loại hoặc tương đương tại thời điểm phát sinh các hoạt động này.",1
2025-09-03T22:35:15.429294,32b91e99-01f8-4bd9-b3c9-c8b0957fb973,7ed59191-34f6-42fb-b966-d273c0f646c0,"Trong đó, hàng hóa, dịch vụ tiêu dùng nội bộ là hàng hóa, dịch vụ do cơ sở kinh doanh xuất hoặc cung cấp sử dụng cho tiêu dùng, không bao gồm:",2
2025-09-03T22:35:15.429294,2a882259-aeab-4a2a-85b7-49501106bce7,7ed59191-34f6-42fb-b966-d273c0f646c0,"- Hàng hóa, dịch vụ sử dụng để tiếp tục quá trình sản xuất, kinh doanh của cơ sở kinh doanh như hàng hóa được xuất để chuyển kho nội bộ, xuất vật tư, bán thành phẩm, để tiếp tục quá trình sản xuất, kinh doanh trong một cơ sở kinh doanh.",3
2025-09-03T22:35:15.429294,a5fbc480-0473-4ecb-b95c-b562e2a1f41b,7ed59191-34f6-42fb-b966-d273c0f646c0,"- Hàng hóa, dịch vụ do cơ sở kinh doanh xuất hoặc cung cấp sử dụng phục vụ hoạt động sản xuất, kinh doanh (bao gồm cả tài sản cố định do cơ sở kinh doanh tự xây dựng, tự sản xuất).",4
2025-09-03T22:35:15.429294,50ac5b71-bbfd-40c6-93cf-b5c0d07b39c8,7ed59191-34f6-42fb-b966-d273c0f646c0,"- Tài sản điều chuyển giữa các đơn vị thành viên hạch toán phụ thuộc trong cơ sở kinh doanh; tài sản điều chuyển khi chia, tách, hợp nhất, sáp nhập, chuyển đổi loại hình doanh nghiệp; tài sản cố định đang sử dụng, đã thực hiện trích khấu hao khi điều chuyển theo giá trị ghi trên sổ sách kế toán giữa cơ sở kinh doanh và các đơn vị thành viên do một cơ sở kinh doanh sở hữu 100% vốn hoặc giữa các đơn vị thành viên do một cơ sở kinh doanh sở hữu 100% vốn để phục vụ cho hoạt động sản xuất, kinh doanh hàng hóa, dịch vụ chịu thuế giá trị gia tăng; tài sản góp vốn vào doanh nghiệp.",5
2025-09-03T22:35:15.429294,1b2f6dc5-6af5-40ab-ac46-d4860a91a82c,7ed59191-34f6-42fb-b966-d273c0f646c0,"Cơ sở kinh doanh có tài sản điều chuyển phải có lệnh điều chuyển tài sản, kèm theo bộ hồ sơ nguồn gốc tài sản.",6
2025-09-03T22:35:15.429294,498b6661-5c82-4385-8d56-afebb53d010f,7ed59191-34f6-42fb-b966-d273c0f646c0,"Tài sản góp vốn vào doanh nghiệp phải có: biên bản góp vốn sản xuất kinh doanh, hợp đồng liên doanh, liên kết; biên bản định giá tài sản của Hội đồng giao nhận vốn góp của các bên góp vốn (hoặc văn bản định giá của tổ chức có chức năng định giá theo quy định của pháp luật), kèm theo bộ hồ sơ về nguồn gốc tài sản.",7
2025-09-03T22:35:15.429294,395d93cb-24e8-4476-8331-bf733e8d51de,7ed59191-34f6-42fb-b966-d273c0f646c0,"Lưu ý: Cơ sở kinh doanh có hàng hóa, dịch vụ quy định tại điểm a, b, c khoản 1 Điều 6 Nghị định 181/2025/NĐ-CP thì không phải tính thuế giá trị gia tăng.",8
2025-09-03T22:35:15.429294,a2b325f5-dd08-4bef-91d6-7053497fa7c5,7ed59191-34f6-42fb-b966-d273c0f646c0,"Giá tính thuế giá trị gia tăng đối với hàng hóa, dịch vụ dùng để trao đổi, tiêu dùng nội bộ, biếu, tặng, cho từ 01/7/2025 là giá nào? (Hình từ Internet)",9
2025-09-03T22:35:15.429294,1e2bdab2-cbfd-4467-a5a9-cb2466be1f24,7ed59191-34f6-42fb-b966-d273c0f646c0,"Giá tính thuế giá trị gia tăng đối với hàng hóa, dịch vụ dùng để trao đổi, tiêu dùng nội bộ, biếu, tặng, cho từ 01/7/2025 là giá nào? (Hình từ Internet)",10
2025-09-03T22:35:15.429294,5a81029b-acbc-4284-86b5-41c9b7cedb90,57d23a11-3103-4b63-b2e4-6f355d62f600,Căn cứ theo Điều 8 Luật Thuế giá trị gia tăng 2024 quy định thời điểm xác định thuế giá trị gia tăng như sau:,1
2025-09-03T22:35:15.429294,f6610887-0692-4b89-9002-7b34d76312fc,57d23a11-3103-4b63-b2e4-6f355d62f600,"Theo đó, thời điểm xác định thuế giá trị gia tăng được quy định như sau:",2
2025-09-03T22:35:15.429294,0db692b8-26c1-415c-8204-d99ad0b04e2c,57d23a11-3103-4b63-b2e4-6f355d62f600,"- Đối với hàng hóa là thời điểm chuyển giao quyền sở hữu hoặc quyền sử dụng hàng hóa cho người mua hoặc thời điểm lập hóa đơn, không phân biệt đã thu được tiền hay chưa thu được tiền;",3
2025-09-03T22:35:15.429294,131ec4b0-d714-4e79-94cc-cf512dbfd745,57d23a11-3103-4b63-b2e4-6f355d62f600,"- Đối với dịch vụ là thời điểm hoàn thành việc cung cấp dịch vụ hoặc thời điểm lập hóa đơn cung cấp dịch vụ, không phân biệt đã thu được tiền hay chưa thu được tiền.",4
2025-09-03T22:35:15.429294,d80c90ae-ae78-4fc2-b52a-10e925c4503b,57d23a11-3103-4b63-b2e4-6f355d62f600,"Lưu ý: Đối với hàng hóa, dịch vụ sau đây, thời điểm xác định thuế giá trị gia tăng sẽ do Chính phủ quy định:",5
2025-09-03T22:35:15.429294,00f91ed3-0ff9-4260-9ded-ea69c4d168d5,57d23a11-3103-4b63-b2e4-6f355d62f600,"- Hàng hóa xuất khẩu, hàng hóa nhập khẩu;",6
2025-09-03T22:35:15.429294,427318e3-966b-48ff-97f5-0f9976fae7d5,57d23a11-3103-4b63-b2e4-6f355d62f600,- Dịch vụ viễn thông;,7
2025-09-03T22:35:15.429294,f4dc3072-586c-4d59-852d-4f1844e8d6dd,57d23a11-3103-4b63-b2e4-6f355d62f600,- Dịch vụ kinh doanh bảo hiểm;,8
2025-09-03T22:35:15.429294,d1985a83-6acf-4295-b9f0-9906089c556b,57d23a11-3103-4b63-b2e4-6f355d62f600,"- Hoạt động cung cấp điện, hoạt động sản xuất điện, nước sạch;",9
2025-09-03T22:35:15.429294,0913a5db-6c5b-4f9d-a199-48d1d811b9f0,57d23a11-3103-4b63-b2e4-6f355d62f600,- Hoạt động kinh doanh bất động sản;,10
2025-09-03T22:35:15.429294,1895fbde-9fb1-4b53-8641-1c9f07ebfb96,57d23a11-3103-4b63-b2e4-6f355d62f600,"- Hoạt động xây dựng, lắp đặt và hoạt động dầu khí.",11
2025-09-03T22:35:15.429294,fed6c5fd-1b71-4df8-8e33-6cb590ce9a76,57d23a11-3103-4b63-b2e4-6f355d62f600,"- Hoạt động xây dựng, lắp đặt và hoạt động dầu khí.",12
2025-09-03T22:35:15.429294,81a4a095-4e5f-47ff-aa78-d8f9c9bfef0c,1cd67f7c-1c1f-47a5-b4b9-09b4437118a8,Căn cứ theo Điều 10 Luật Thuế giá trị gia tăng 2024 quy định phương pháp tính thuế giá trị gia tăng gồm:,1
2025-09-03T22:35:15.429294,cd3c8c60-22d0-4c11-ae29-4911494d72b4,1cd67f7c-1c1f-47a5-b4b9-09b4437118a8,- Phương pháp khấu trừ thuế,2
2025-09-03T22:35:15.429294,7d31fa98-d6b6-4345-ab0a-9cb60dc733ab,1cd67f7c-1c1f-47a5-b4b9-09b4437118a8,- Phương pháp tính trực tiếp.,3
2025-09-03T22:35:16.914157,d208b36d-34ca-474a-b705-6bb18d12fe26,493c7cff-c711-49da-8d26-c3bd84c8ef8d,"Căn cứ khoản 2 Điều 11 Nghị định 181/2025/NĐ-CP quy định giá tính thuế đối với một số hoạt động sản xuất, kinh doanh khác như sau:",1
2025-09-03T22:35:16.914157,358d3e16-78f2-47df-8e3f-edcc4f52d801,493c7cff-c711-49da-8d26-c3bd84c8ef8d,"Như vậy, năm 2025, giá tính thuế GTGT đối với vận tải, bốc xếp là giá cước vận tải, bốc xếp chưa có thuế giá trị gia tăng, không phân biệt cơ sở trực tiếp vận tải, bốc xếp hay thuê lại.",2
2025-09-03T22:35:16.914157,ea40fa97-a008-404c-b6f4-9fc72cc1d022,493c7cff-c711-49da-8d26-c3bd84c8ef8d,"* Trên đây là Thông tin Năm 2025, giá tính thuế GTGT đối với vận tải bốc xếp được xác định thế nào?",3
2025-09-03T22:35:16.914157,6ac79171-1cb9-4de9-8c50-2722b52c0dc4,493c7cff-c711-49da-8d26-c3bd84c8ef8d,"Năm 2025, giá tính thuế GTGT đối với vận tải bốc xếp được xác định thế nào? (Hình từ Internet)",4
2025-09-03T22:35:16.914157,e06db185-a744-46f1-9037-4d85f24934bc,493c7cff-c711-49da-8d26-c3bd84c8ef8d,"Năm 2025, giá tính thuế GTGT đối với vận tải bốc xếp được xác định thế nào? (Hình từ Internet)",5
2025-09-03T22:35:16.914157,084bba7b-cfd0-42c8-8d98-47350afa193b,4ac6e944-6754-498c-97f0-b31a68f52535,Căn cứ Điều 14 Nghị định 181/2025/NĐ-CP quy định cụ thể như sau:,1
2025-09-03T22:35:16.914157,f8683d6a-bdc9-4eb6-952e-d36cc1457758,4ac6e944-6754-498c-97f0-b31a68f52535,"Như vậy, nguyên tắc xác định giá tính thuế GTGT 2025 theo Nghị định 181 như sau:",2
2025-09-03T22:35:16.914157,00e0877d-f585-4a90-844f-cef6d9e05fb1,4ac6e944-6754-498c-97f0-b31a68f52535,"(1) Giá tính thuế đối với các loại hàng hóa, dịch vụ quy định tại Mục này:",3
2025-09-03T22:35:16.914157,fdc5d212-59b6-48a2-863d-b668302ab8ae,4ac6e944-6754-498c-97f0-b31a68f52535,"- Bao gồm cả khoản phụ thu và phí thu thêm ngoài giá hàng hóa, dịch vụ mà cơ sở kinh doanh được hưởng.",4
2025-09-03T22:35:16.914157,82f1a56a-443b-4794-8396-56cbb52a828d,4ac6e944-6754-498c-97f0-b31a68f52535,"- Không bao gồm các khoản thu không liên quan đến bán hàng hóa, cung cấp dịch vụ của cơ sở kinh doanh: các khoản thu về bồi thường bằng tiền (bao gồm cả tiền bồi thường về đất và tài sản trên đất khi bị thu hồi đất theo quyết định của cơ quan nhà nước có thẩm quyền), tiền thưởng, thu đòi người thứ ba của hoạt động bảo hiểm, các khoản thu hộ, các khoản thù lao từ cơ quan nhà nước do thực hiện hoạt động thu hộ, chỉ hộ các cơ quan nhà nước, các khoản thu tài chính.",5
2025-09-03T22:35:16.914157,35f5aa4f-da91-4af5-8b10-76c8b5bd688b,4ac6e944-6754-498c-97f0-b31a68f52535,(2) Trường hợp cơ sở kinh doanh áp dụng hình thức chiết khấu thương mại dành cho khách hàng (nếu có) thì giá tính thuế giá trị gia tăng là giá bán đã chiết khấu thương mại dành cho khách hàng chưa có thuế giá trị gia tăng.,6
2025-09-03T22:35:16.914157,f19138a8-6d97-41e4-869c-6ea05cb164e3,4ac6e944-6754-498c-97f0-b31a68f52535,(3) Trường hợp cơ sở kinh doanh đã tính thuế giá trị gia tăng nhưng giá tính thuế bị thay đổi theo kết luận của cơ quan nhà nước có thẩm quyền theo quy định của pháp luật có liên quan thì giá tính thuế được xác định theo kết luận của cơ quan nhà nước có thẩm quyền.,7
2025-09-03T22:35:16.914157,f34f7691-448f-49eb-ace7-376d110f2970,4ac6e944-6754-498c-97f0-b31a68f52535,(3) Trường hợp cơ sở kinh doanh đã tính thuế giá trị gia tăng nhưng giá tính thuế bị thay đổi theo kết luận của cơ quan nhà nước có thẩm quyền theo quy định của pháp luật có liên quan thì giá tính thuế được xác định theo kết luận của cơ quan nhà nước có thẩm quyền.,8
2025-09-03T22:35:16.914157,d171fc78-c7e5-4037-b513-15c56f866327,ab941057-71ae-4b74-80d1-7a2886492f05,Căn cứ tại Điều 13 Luật Thuế giá trị gia tăng 2024 quy định các hành vi bị nghiêm cấm trong khấu trừ GTGT bao gồm:,1
2025-09-03T22:35:16.914157,3afb1e9b-e88b-41a9-9927-6d61ed961c4a,ab941057-71ae-4b74-80d1-7a2886492f05,"- Mua, cho, bán, tổ chức quảng cáo, môi giới mua, bán hóa đơn.",2
2025-09-03T22:35:16.914157,04eb5ca0-926c-43e9-8db2-1afb551e1825,ab941057-71ae-4b74-80d1-7a2886492f05,"- Tạo lập giao dịch mua, bán hàng hóa, cung cấp dịch vụ không có thật hoặc giao dịch không đúng quy định của pháp luật.",3
2025-09-03T22:35:16.914157,2d946a45-b672-4da4-8386-76dee421abfa,ab941057-71ae-4b74-80d1-7a2886492f05,"- Lập hóa đơn bán hàng hóa, cung cấp dịch vụ trong thời gian tạm ngừng hoạt động kinh doanh, trừ trường hợp lập hóa đơn giao cho khách hàng để thực hiện các hợp đồng đã ký trước ngày thông báo tạm ngừng kinh doanh.",4
2025-09-03T22:35:16.914157,8cb8fa19-ec0b-46b2-9b71-8282493ba049,ab941057-71ae-4b74-80d1-7a2886492f05,"- Sử dụng hóa đơn, chứng từ không hợp pháp, sử dụng không hợp pháp hóa đơn, chứng từ theo quy định của Chính phủ.",5
2025-09-03T22:35:16.914157,91412f3f-5242-4f64-a993-9c6205ba5294,ab941057-71ae-4b74-80d1-7a2886492f05,- Không chuyển dữ liệu hóa đơn điện tử về cơ quan thuế theo quy định.,6
2025-09-03T22:35:16.914157,01b85022-36b1-43df-9faf-b7f0b434691d,ab941057-71ae-4b74-80d1-7a2886492f05,"- Làm sai lệch, sử dụng sai mục đích, truy cập trái phép, phá hủy hệ thống thông tin về hóa đơn, chứng từ.",7
2025-09-03T22:35:16.914157,a9955132-3fa1-4b29-8ffe-8176e41ccb58,ab941057-71ae-4b74-80d1-7a2886492f05,"- Đưa, nhận, môi giới hối lộ hoặc thực hiện các hành vi khác liên quan đến hóa đơn, chứng từ để được khấu trừ thuế, hoàn thuế, chiếm đoạt tiền thuế, trốn thuế giá trị gia tăng.",8
2025-09-03T22:35:16.914157,2facf63f-d188-44f5-98bc-716a81ff485d,ab941057-71ae-4b74-80d1-7a2886492f05,"- Thông đồng, bao che; móc nối giữa công chức quản lý thuế, cơ quan quản lý thuế và cơ sở kinh doanh, người nhập khẩu, giữa các cơ sở kinh doanh, người nhập khẩu trong việc sử dụng hóa đơn, chứng từ không hợp pháp, sử dụng không hợp pháp hóa đơn, chứng từ để được khấu trừ thuế, hoàn thuế, chiếm đoạt tiền thuế, trốn thuế giá trị gia tăng.",9
2025-09-03T22:35:17.669682,9943c2ce-a611-49af-a4ea-3da17f674fb7,f04ba09d-5ab1-4bce-a2f3-abaa9bbe0ef6,"Căn cứ theo khoản 2 Điều 6 Nghị định 181/2025/NĐ-CP quy định các hình thức khuyến mại của hàng hóa, dịch vụ khuyến mại có giá tính thuế bằng không (0) hoặc giá tính thuế của hàng hóa, dịch vụ bán ra không bao gồm giá trị của hàng hóa, dịch vụ dùng để khuyến mại, cụ thể như sau:",1
2025-09-03T22:35:17.669682,23ea880e-00b8-4175-a249-b8ae6cb0a45d,f04ba09d-5ab1-4bce-a2f3-abaa9bbe0ef6,"- Đưa hàng mẫu, cung cấp dịch vụ mẫu để khách hàng dùng thử không phải trả tiền thì hàng mẫu, dịch vụ mẫu có giá tính thuế bằng không (0).",2
2025-09-03T22:35:17.669682,a1fcba4b-635e-4e2a-aba2-d4935ff3ea2f,f04ba09d-5ab1-4bce-a2f3-abaa9bbe0ef6,"- Tặng hàng hóa, cung cấp dịch vụ không thu tiền thì hàng hóa, dịch vụ tặng có giá tính thuế bằng không (0).",3
2025-09-03T22:35:17.669682,f3aad25a-a0e2-4034-8b88-89cebf47606e,f04ba09d-5ab1-4bce-a2f3-abaa9bbe0ef6,"- Bán hàng hóa, cung cấp dịch vụ có kèm theo phiếu mua hàng hóa, phiếu sử dụng dịch vụ thì giá tính thuế của hàng hóa, dịch vụ không bao gồm giá trị phiếu mua hàng hóa, phiếu sử dụng dịch vụ.",4
2025-09-03T22:35:17.669682,51d6e74e-a01d-4b47-83f3-7222c03fce03,f04ba09d-5ab1-4bce-a2f3-abaa9bbe0ef6,"- Bán hàng hóa, cung cấp dịch vụ có kèm theo phiếu dự thi cho khách hàng để chọn người trao thưởng theo thể lệ và giải thưởng đã công bố (hoặc các hình thức tổ chức thi và trao thưởng khác tương đương) thì giá tính thuế của hàng hóa, dịch vụ không bao gồm giá trị của hàng hóa, dịch vụ trúng thưởng theo phiếu dự thi (nếu có).",5
2025-09-03T22:35:17.669682,6ffe5629-e3b7-4b66-b2cc-0fea33cee000,f04ba09d-5ab1-4bce-a2f3-abaa9bbe0ef6,"- Bán hàng hóa, cung cấp dịch vụ kèm theo việc tham dự các chương trình mang tính may rủi mà việc tham gia chương trình gắn liền với việc mua hàng hóa, dịch vụ và việc trúng thưởng dựa trên sự may mắn của người tham gia theo thể lệ và giải thưởng đã công bố thì giá tính thuế của hàng hóa, dịch vụ không bao gồm giá trị của hàng hóa, dịch vụ dùng để trao thưởng.",6
2025-09-03T22:35:17.669682,a8190aa9-2927-4e59-8c96-4bfbb594852f,f04ba09d-5ab1-4bce-a2f3-abaa9bbe0ef6,"- Tổ chức chương trình khách hàng thường xuyên, theo đó việc tặng thưởng cho khách hàng căn cứ trên số lượng hoặc trị giá mua hàng hóa, dịch vụ mà khách hàng thực hiện được thể hiện dưới hình thức thẻ khách hàng, phiếu ghi nhận sự mua hàng hóa, dịch vụ hoặc các hình thức khác thì giá tính thuế không bao gồm giá trị của thẻ khách hàng, phiếu ghi nhận sự mua hàng hóa, dịch vụ hoặc các hình thức khác.",7
2025-09-03T22:35:17.669682,2f98910a-c4ca-44b2-a707-3ce216585e77,f04ba09d-5ab1-4bce-a2f3-abaa9bbe0ef6,"Trường hợp bán hàng hóa, cung cấp dịch vụ quy định tại khoản này nhưng không thực hiện theo quy định về khuyến mại của pháp luật về thương mại thì giá tính thuế thực hiện như hàng hóa biếu, tặng, cho quy định tại khoản 1 Điều 6 Nghị định 181/2025/NĐ-CP.",8
2025-09-03T22:35:17.669682,da51a5cc-2a50-462b-ab2e-c5e410b650ba,f04ba09d-5ab1-4bce-a2f3-abaa9bbe0ef6,"*Trên đây là thông tin Các hình thức khuyến mại của hàng hóa, dịch vụ có giá tính thuế giá trị gia tăng bằng không từ 01/7/2025 là gì?",9
2025-09-03T22:35:17.669682,b5d58bb3-6037-42f8-ba27-243e822741ce,f04ba09d-5ab1-4bce-a2f3-abaa9bbe0ef6,"Các hình thức khuyến mại của hàng hóa, dịch vụ có giá tính thuế giá trị gia tăng bằng không từ 01/7/2025 là gì? (Hình từ Internet)",10
2025-09-03T22:35:17.669682,f49e950d-b8b2-4a8b-9b95-bb0c1acaba04,f04ba09d-5ab1-4bce-a2f3-abaa9bbe0ef6,"Các hình thức khuyến mại của hàng hóa, dịch vụ có giá tính thuế giá trị gia tăng bằng không từ 01/7/2025 là gì? (Hình từ Internet)",11
2025-09-03T22:35:17.669682,b9d4bfc8-0817-4ae8-bb0a-02956bbb3ce0,ceb3a3c6-127c-4913-ba2b-40f0dd027f48,Căn cứ theo Điều 8 Luật Thuế giá trị gia tăng 2024 quy định thời điểm xác định thuế giá trị gia tăng được quy định như sau:,1
2025-09-03T22:35:17.669682,28a51456-7d72-4bef-b321-077a4b884a3b,ceb3a3c6-127c-4913-ba2b-40f0dd027f48,"- Đối với hàng hóa là thời điểm chuyển giao quyền sở hữu hoặc quyền sử dụng hàng hóa cho người mua hoặc thời điểm lập hóa đơn, không phân biệt đã thu được tiền hay chưa thu được tiền;",2
2025-09-03T22:35:17.669682,c17b2a70-d989-473c-bcf9-4507db5e4ef9,ceb3a3c6-127c-4913-ba2b-40f0dd027f48,"- Đối với dịch vụ là thời điểm hoàn thành việc cung cấp dịch vụ hoặc thời điểm lập hóa đơn cung cấp dịch vụ, không phân biệt đã thu được tiền hay chưa thu được tiền.",3
2025-09-03T22:35:17.669682,9356c332-2e56-4210-87ee-b23ce23a1492,ceb3a3c6-127c-4913-ba2b-40f0dd027f48,"Lưu ý: Thời điểm xác định thuế giá trị gia tăng đối với hàng hóa, dịch vụ sau đây do Chính phủ quy định:",4
2025-09-03T22:35:17.669682,4566df83-cbef-4af1-9a10-1cc54b20dd41,ceb3a3c6-127c-4913-ba2b-40f0dd027f48,"- Hàng hóa xuất khẩu, hàng hóa nhập khẩu;",5
2025-09-03T22:35:17.669682,db8ff5dd-c859-4415-b9c4-5e59bc338dcc,ceb3a3c6-127c-4913-ba2b-40f0dd027f48,- Dịch vụ viễn thông;,6
2025-09-03T22:35:17.669682,d66f83d0-a805-468a-9c74-ea42cce77bbe,ceb3a3c6-127c-4913-ba2b-40f0dd027f48,- Dịch vụ kinh doanh bảo hiểm;,7
2025-09-03T22:35:17.669682,723e6031-b195-4e33-8968-6b0ac9e23fea,ceb3a3c6-127c-4913-ba2b-40f0dd027f48,"- Hoạt động cung cấp điện, hoạt động sản xuất điện, nước sạch;",8
2025-09-03T22:35:17.669682,f11d543c-e4f8-494f-aa3c-4a09ae169a2a,ceb3a3c6-127c-4913-ba2b-40f0dd027f48,- Hoạt động kinh doanh bất động sản;,9
2025-09-03T22:35:17.669682,459cd9e9-e4d0-47e9-a13d-963e3382a54f,ceb3a3c6-127c-4913-ba2b-40f0dd027f48,"- Hoạt động xây dựng, lắp đặt và hoạt động dầu khí.",10
2025-09-03T22:35:17.669682,a959a69e-7f50-42ce-988a-eb204228812b,ceb3a3c6-127c-4913-ba2b-40f0dd027f48,"- Hoạt động xây dựng, lắp đặt và hoạt động dầu khí.",11
2025-09-03T22:35:17.669682,216e7aa7-28ae-4e4a-86ac-e536f42a34ab,69b42faa-de4b-4569-8bcb-38e9e5c115ba,"Căn cứ theo Điều 4 Luật Thuế giá trị gia tăng 2024 quy định những tổ chức, cá nhân sau đây cần phải nộp thuế giá trị gia tăng:",1
2025-09-03T22:35:17.669682,4c406e53-2c22-481e-9cef-286bfb0c42b1,69b42faa-de4b-4569-8bcb-38e9e5c115ba,"- Tổ chức, hộ, cá nhân sản xuất, kinh doanh hàng hóa, dịch vụ chịu thuế giá trị gia tăng (sau đây gọi là cơ sở kinh doanh).",2
2025-09-03T22:35:17.669682,4c8c89e9-d41b-4772-a9d1-9eca54264526,69b42faa-de4b-4569-8bcb-38e9e5c115ba,"- Tổ chức, cá nhân nhập khẩu hàng hóa chịu thuế giá trị gia tăng (sau đây gọi là người nhập khẩu).",3
2025-09-03T22:35:17.669682,66cc3126-0abd-4460-a029-e9a7d9faf086,69b42faa-de4b-4569-8bcb-38e9e5c115ba,"- Tổ chức, cá nhân sản xuất, kinh doanh tại Việt Nam mua dịch vụ (kể cả trường hợp mua dịch vụ gắn với hàng hóa) của tổ chức nước ngoài không có cơ sở thường trú tại Việt Nam, cá nhân ở nước ngoài là đối tượng không cư trú tại Việt Nam, trừ trường hợp quy định tại khoản 4 và khoản 5 Điều 4 Luật Thuế giá trị gia tăng 2024;",4
2025-09-03T22:35:17.669682,921ce1ab-fc83-4ed6-afe7-fad4282ff242,69b42faa-de4b-4569-8bcb-38e9e5c115ba,"Tổ chức sản xuất, kinh doanh tại Việt Nam mua hàng hóa, dịch vụ để tiến hành hoạt động tìm kiếm thăm dò, phát triển mỏ dầu khí và khai thác dầu khí của tổ chức nước ngoài không có cơ sở thường trú tại Việt Nam, cá nhân ở nước ngoài là đối tượng không cư trú tại Việt Nam.",5
