created_at,field_directory,question_id,article_id,content
2025-09-03T22:36:03.920181,thue-phi-le-phi,833733b6-b3b1-4c2c-84af-f42b421da4cb,20250903_223603,Phần mềm HTKK 5 4 1 có những nội dung nâng cấp gì?
2025-09-03T22:36:03.920181,thue-phi-le-phi,8ad5ef3c-da79-4a6c-bd21-d57babe17afb,20250903_223603,Hệ thống thông tin người nộp thuế được quy định như thế nào?
2025-09-03T22:36:03.920181,thue-phi-le-phi,639db3e1-c99d-48e8-bdd2-957bb3eb1297,20250903_223603,Thông tin người nộp thuế được bảo mật như thế nào?
2025-09-03T22:36:05.346465,thue-phi-le-phi,f8c6fa08-b298-48e5-b342-1adea57040dd,20250903_223605,Hướng dẫn cài đặt phần mềm HTKK 5.4.1 chi tiết ra sao?
2025-09-03T22:36:05.346465,thue-phi-le-phi,9c6159bc-74f7-4b09-9201-60190589b983,20250903_223605,"Hồ sơ xóa nợ tiền thuế, tiền chậm nộp, tiền phạt bao gồm những gì?"
2025-09-03T22:36:05.346465,thue-phi-le-phi,1439b807-4341-47ce-ae6a-e0e528ad0146,20250903_223605,"Trách nhiệm giải quyết hồ sơ xóa nợ tiền thuế, tiền chậm nộp, tiền phạt được quy định như thế nào?"
2025-09-03T22:36:06.697680,thue-phi-le-phi,bedd1fa4-3fdc-47e6-bcc6-1653ebf0b43d,20250903_223606,Tải về phần mềm HTKK 5 4 1 ngày 11/8/2025 mới nhất của cơ quan thuế ở đâu?
2025-09-03T22:36:06.697680,thue-phi-le-phi,c808bd9c-39f8-40c4-a83d-3870af7804d1,20250903_223606,Giao dịch điện tử trong lĩnh vực thuế được quy định như thế nào?
2025-09-03T22:36:06.697680,thue-phi-le-phi,f46061c5-f7ac-4abb-9953-68b64b90765e,20250903_223606,"Đồng tiền khai thuế, nộp thuế là đồng tiền nào?"
2025-09-03T22:36:08.213341,thue-phi-le-phi,daefd8d9-062f-4397-853b-eac158b2c18b,20250903_223608,Mã định danh Thuế tỉnh Đồng Tháp là bao nhiêu?
2025-09-03T22:36:08.213341,thue-phi-le-phi,d1b2bad4-31d7-4ede-bc77-a75f7afbbecb,20250903_223608,Thuế tỉnh Đồng Tháp có bao nhiêu thuế cơ sở?
2025-09-03T22:36:08.213341,thue-phi-le-phi,95f5c85c-dbf2-4a8b-89d7-9dadc58efe74,20250903_223608,"Thuế tỉnh Đồng Tháp có triển khai thực hiện các biện pháp đảm bảo nguồn thu, chống thất thu ngân sách nhà nước không?"
2025-09-03T22:36:09.710171,thue-phi-le-phi,b211574c-e2b0-4f65-9923-9523be6cc7e7,20250903_223609,Mã định danh Thuế tỉnh Khánh Hòa là bao nhiêu?
2025-09-03T22:36:09.710171,thue-phi-le-phi,8fb09c87-75d6-4e01-a4d8-9aeabe964b13,20250903_223609,Thuế tỉnh Khánh Hòa có bao nhiêu thuế cơ sở?
2025-09-03T22:36:09.710171,thue-phi-le-phi,f0664065-cad3-46f0-806b-6aaed61e21cd,20250903_223609,Thuế tỉnh Khánh Hòa có thông báo trên các phương tiện thông tin đại chúng đối với người nộp thuế vi phạm pháp luật về thuế không?
2025-09-03T22:36:11.033799,thue-phi-le-phi,3ec6da6e-4b3a-4cc9-87ca-c95f9f21c214,20250903_223611,Hướng dẫn tải iTaxViewer 2 5 4 mới nhất từ cơ quan thuế chi tiết ra sao?
2025-09-03T22:36:11.033799,thue-phi-le-phi,076035f0-5356-47ce-8648-51e30ea37257,20250903_223611,Nguyên tắc xử phạt vi phạm hành chính về quản lý thuế được quy định như thế nào?
2025-09-03T22:36:11.033799,thue-phi-le-phi,24909191-0e10-47b5-8f3d-f34810e89f2e,20250903_223611,Các hình thức xử phạt vi phạm hành chính về quản lý thuế gồm những hình thức nào?
2025-09-03T22:36:12.018902,thue-phi-le-phi,fdc0b626-a114-47c0-8077-620fc0ca4ab0,20250903_223612,Tải file iTaxViewer 2 5 4 ứng dụng đọc hồ sơ thuế mới nhất ở đâu?
2025-09-03T22:36:12.018902,thue-phi-le-phi,360c37b1-0576-407c-a843-f612511fb0cd,20250903_223612,Trường hợp nào bị cưỡng chế thi hành quyết định hành chính về quản lý thuế?
2025-09-03T22:36:12.018902,thue-phi-le-phi,160c9f65-6433-4ec7-a009-6bac8691137e,20250903_223612,Quyết định cưỡng chế thi hành quyết định hành chính về quản lý thuế bao những nội dung nào?
2025-09-03T22:36:13.024659,thue-phi-le-phi,962a8da0-e635-4414-bbcb-52acad84cb8d,20250903_223613,Công văn 2994 Ưu đãi thuế TNCN đối với người mắc bệnh hiểm nghèo như thế nào?
2025-09-03T22:36:13.024659,thue-phi-le-phi,b2779a73-7ccf-4582-9f80-3dec56068cd7,20250903_223613,Tiền lương hưu có thuộc thu nhập được miễn thuế TNCN hay không?
2025-09-03T22:36:13.024659,thue-phi-le-phi,a3ff263e-a5b1-4f08-b9f2-85b6215c1ff4,20250903_223613,Quản lý thuế và hoàn thuế TNCN được quy định ra sao?
2025-09-03T22:36:14.511360,thue-phi-le-phi,35c3b406-676a-4b87-b803-abed19f78b97,20250903_223614,Mã định danh Thuế tỉnh Gia Lai là bao nhiêu?
2025-09-03T22:36:14.511360,thue-phi-le-phi,12546f50-9e57-4d32-9021-56196a141f69,20250903_223614,Thuế tỉnh Gia Lai có bao nhiêu thuế cơ sở?
2025-09-03T22:36:14.511360,thue-phi-le-phi,50205599-f555-4971-a54c-cc744a0e0058,20250903_223614,Thuế tỉnh Gia Lai có được giám định để xác định số thuế phải nộp của người nộp thuế không?
2025-09-03T22:36:15.708667,thue-phi-le-phi,d90ee0b9-a31c-4e16-a224-0d4c76b7f41c,20250903_223615,Mã định danh Thuế tỉnh Lâm Đồng là bao nhiêu?
2025-09-03T22:36:15.708667,thue-phi-le-phi,b2b95bee-5e68-424f-a24d-7bc060303d28,20250903_223615,Thuế tỉnh Lâm Đồng có bao nhiêu thuế cơ sở?
2025-09-03T22:36:15.708667,thue-phi-le-phi,3a3688e9-c3c2-44ed-a92c-5a23cb0e8507,20250903_223615,Thuế tỉnh Lâm Đồng có tổ chức hỗ trợ người nộp thuế thực hiện các thủ tục hành chính về thuế không?
2025-09-03T22:36:17.037047,thue-phi-le-phi,d215509a-5c18-4541-85cf-54db717f358c,20250903_223617,Mã định danh Thuế tỉnh Nghệ An là bao nhiêu?
2025-09-03T22:36:17.037047,thue-phi-le-phi,d2c85d7c-c3f9-43b1-90d5-0f98e6830d5e,20250903_223617,Tỉnh Nghệ An có bao nhiêu thuế cơ sở?
2025-09-03T22:36:17.037047,thue-phi-le-phi,ea927381-99ad-4ca8-ac8a-559bd4abae86,20250903_223617,Thuế tỉnh Nghệ An có giải quyết tố cáo về hành vi trốn thuế không?
2025-09-03T22:36:17.820248,thue-phi-le-phi,8adf8b6d-2061-4a0a-a5d6-0f97babb6398,20250903_223617,Mã định danh Thuế tỉnh Thanh Hóa là bao nhiêu?
2025-09-03T22:36:17.820248,thue-phi-le-phi,98bd2cb0-d6c1-4971-86b5-15a1777b43af,20250903_223617,Tỉnh Thanh Hóa có bao nhiêu thuế cơ sở?
2025-09-03T22:36:17.820248,thue-phi-le-phi,d6b7dc3a-031b-4a3a-a8b5-e6ffcf60b046,20250903_223617,Thuế tỉnh Thanh Hóa có bồi thường thiệt hại cho người nộp thuế không?
2025-09-03T22:36:19.292433,thue-phi-le-phi,a3e01ef4-2d38-426c-b07d-af56e9e7a97e,20250903_223619,Công văn 3012 CT CS năm 2025 của Cục thuế hướng dẫn việc cấp hóa đơn theo từng lần phát sinh như thế nào?
2025-09-03T22:36:19.292433,thue-phi-le-phi,47ef05ab-a1b3-48d2-a790-6b5144964a8a,20250903_223619,Thời hạn kê khai thuế theo từng lần phát sinh là khi nào?
2025-09-03T22:36:19.292433,thue-phi-le-phi,27ee50e8-25a4-41ae-a313-ce43553aef3a,20250903_223619,Địa điểm và hình thức nộp thuế được quy định như thế nào?
2025-09-03T22:36:20.702097,thue-phi-le-phi,3c97aa2a-f011-4c36-be2e-74be3a03f538,20250903_223620,"Năm 2025, chứng từ khấu trừ thuế TNCN gồm những nội dung gì?"
2025-09-03T22:36:20.702097,thue-phi-le-phi,f1294dc1-e8e0-4d54-a314-78e9f72dd907,20250903_223620,Cá nhân được hoàn thuế TNCN khi nào?
2025-09-03T22:36:20.702097,thue-phi-le-phi,f5fc4a59-dbaa-4084-abf4-657389c93d57,20250903_223620,Thu nhập từ chuyển đổi đất nông nghiệp của hộ gia đình được Nhà nước giao để sản xuất có được miễn thuế TNCN không?
2025-09-03T22:36:22.017106,thue-phi-le-phi,8115f701-75e7-4ff6-bbba-e0344b9f9fd5,20250903_223622,Địa chỉ Thuế tỉnh Thái Nguyên ở đâu sau sáp nhập?
2025-09-03T22:36:22.017106,thue-phi-le-phi,f43295e5-30fe-4e43-888f-303e03d92473,20250903_223622,"Mối quan hệ công tác Thuế cơ sở với Thuế tỉnh, thành phố được quy định như thế nào?"
2025-09-03T22:36:22.017106,thue-phi-le-phi,69ff7ce4-ec28-4896-a1a7-da13b6ffabdb,20250903_223622,"Thuế cơ sở thuộc Thuế tỉnh, thành phố có nhiệm vụ, quyền hạn gì?"
2025-09-03T22:36:22.737987,thue-phi-le-phi,4fa7f4aa-329c-48e8-b83c-f5a4c6c2b776,20250903_223622,Mã định danh Thuế tỉnh Tuyên Quang là bao nhiêu?
2025-09-03T22:36:22.737987,thue-phi-le-phi,3764809d-8642-4bfb-9a75-9e74ca94843d,20250903_223622,Tỉnh Tuyên Quang có bao nhiêu thuế cơ sở?
2025-09-03T22:36:22.737987,thue-phi-le-phi,22318100-c9e2-40cf-9fed-b243fcb16260,20250903_223622,Thuế tỉnh Tuyên Quang có thực hiện công tác xử phạt vi phạm hành chính về thuế không?
2025-09-03T22:36:23.581382,thue-phi-le-phi,2a1f49b4-cd83-414d-9b4a-fe2ddb828ad5,20250903_223623,Mã định danh Thuế thành phố Huế là bao nhiêu?
2025-09-03T22:36:23.581382,thue-phi-le-phi,d266f5a6-8442-4667-8c0f-42b264ce995a,20250903_223623,Thành phố Huế có bao nhiêu thuế cơ sở?
2025-09-03T22:36:23.581382,thue-phi-le-phi,cc7135c3-f1ae-4c90-8ab1-ba570b8fb8ce,20250903_223623,Thuế thành phố Huế có nhiệm vụ và quyền hạn gì?
2025-09-03T22:36:24.879881,thue-phi-le-phi,eac8ee76-a676-41a4-a332-419cf339dea0,20250903_223624,Mã định danh Thuế tỉnh Cà Mau là bao nhiêu?
2025-09-03T22:36:24.879881,thue-phi-le-phi,cf52d72d-2329-4be1-b4d3-09c7149f6b59,20250903_223624,Tỉnh Cà Mau có bao nhiêu thuế cơ sở?
2025-09-03T22:36:24.879881,thue-phi-le-phi,18590949-0bea-4fdf-9301-798652ab2bb6,20250903_223624,Thuế tỉnh Cà Mau có bảo mật thông tin người nộp thuế không?
2025-09-03T22:36:26.343553,thue-phi-le-phi,09aeb67a-68cd-4c5b-99b8-a1973d546100,20250903_223626,Mã định danh Thuế thành phố Hải Phòng là bao nhiêu?
2025-09-03T22:36:26.343553,thue-phi-le-phi,ca96f61d-07e0-4940-8855-016547626189,20250903_223626,Thành phố Hải Phòng có bao nhiêu thuế cơ sở?
2025-09-03T22:36:26.343553,thue-phi-le-phi,e12773df-bb8f-40c4-9630-69efa6bcc762,20250903_223626,Thuế thành phố Hải Phòng được tổ chức các đơn vị nào?
2025-09-03T22:36:27.676057,thue-phi-le-phi,b67c488a-0138-4ab9-8531-72db758af6f9,20250903_223627,Mã định danh Thuế thành phố Đà Nẵng là bao nhiêu?
2025-09-03T22:36:27.676057,thue-phi-le-phi,91696605-d481-4aea-b16d-28943907a3d5,20250903_223627,Thành phố Đà Nẵng có bao nhiêu thuế cơ sở?
2025-09-03T22:36:27.676057,thue-phi-le-phi,474caa83-582e-444e-9050-7e3f038ed570,20250903_223627,"Thuế thành phố Đà Nẵng có được yêu cầu người nộp thuế cung cấp thông tin, tài liệu cần thiết cho việc quản lý thuế không?"
2025-09-03T22:36:28.937270,thue-phi-le-phi,2be6d0d9-aa03-40b6-969a-5ebf447bd262,20250903_223628,Hàng đã xuất khẩu nhưng bị lỗi phải tái nhập để sửa chữa thì có phải đóng thuế không?
2025-09-03T22:36:28.937270,thue-phi-le-phi,3b10a9ff-a648-45d2-a29a-4015b2c4727e,20250903_223628,"Áp dụng biện pháp chỉ định thương nhân xuất khẩu, nhập khẩu trong trường hợp nào?"
2025-09-03T22:36:28.937270,thue-phi-le-phi,094a4682-5b41-4181-896d-0ec3b0e8e933,20250903_223628,"Điều kiện về kim ngạch xuất khẩu, nhập khẩu để được áp dụng chế độ ưu tiên về thủ tục hải quan là gì?"
2025-09-03T22:36:30.324549,thue-phi-le-phi,31359c16-4c1f-49ab-b1d5-b03d194eba6a,20250903_223630,"Danh sánh bộ phận hướng dẫn, hỗ trợ xử lý giải quyết thủ tục hành chính của Thuế tỉnh Cao Bằng gồm những ai?"
2025-09-03T22:36:30.324549,thue-phi-le-phi,3e0bda81-a26b-409f-849a-e775a0ef3246,20250903_223630,Địa điểm nộp hồ sơ khai thuế ở đâu?
2025-09-03T22:36:30.324549,thue-phi-le-phi,36d2ddd1-b14e-4bbd-bf62-cc8e21bbf221,20250903_223630,Chậm nộp hồ sơ khai thuế bị phạt như thế nào?
2025-09-03T22:36:31.256597,thue-phi-le-phi,1c10c34e-70bc-4ee9-8778-659cd9791324,20250903_223631,Từ 01/10/2025 giảm thời gian miễn thuế TNDN đối với thu nhập từ bán sản phẩm công nghệ mới xuống bao nhiêu năm?
2025-09-03T22:36:31.256597,thue-phi-le-phi,9068e2cc-675c-4c06-a9f4-e7f14bc2fe12,20250903_223631,Từ 01/10/2025 những khoản chi không được trừ khi xác định thu nhập chịu thuế thu nhập doanh nghiệp?
2025-09-03T22:36:31.256597,thue-phi-le-phi,b58738dd-6410-481a-8539-97fc6585a1c5,20250903_223631,Thuế suất thuế thu nhập doanh nghiệp được quy định như thế nào?
2025-09-03T22:36:32.759496,thue-phi-le-phi,44688d49-e710-41bc-9a37-4f7273194602,20250903_223632,Mã định danh Thuế thành phố Hà Nội là bao nhiêu?
2025-09-03T22:36:32.759496,thue-phi-le-phi,4c705108-120c-4626-8450-e8e169e6538d,20250903_223632,Thành phố Hà Nội có bao nhiêu thuế cơ sở?
2025-09-03T22:36:32.759496,thue-phi-le-phi,1ef0e79c-5f82-4dea-a1b1-3d800b6eddf4,20250903_223632,Thuế thành phố Hà Nội có chức năng gì?
2025-09-03T22:36:33.584543,thue-phi-le-phi,abce0c3b-ff36-4efa-a465-ef69e5ade35d,20250903_223633,Danh sách công chức thuế hỗ trợ của 34 tỉnh thành mới nhất năm 2025 gồm những ai?
2025-09-03T22:36:33.584543,thue-phi-le-phi,a8863502-d178-4f91-bda5-ea1484e69bcc,20250903_223633,Có bao nhiêu ngạch công chức thuế?
2025-09-03T22:36:33.584543,thue-phi-le-phi,07717d4a-f470-40a2-afe6-20e163e42beb,20250903_223633,Những việc công chức không được làm gồm những việc gì?
2025-09-03T22:36:33.584543,thue-phi-le-phi,1e168296-521d-45ce-9bde-4750f7722ef7,20250903_223633,Điều kiện đăng ký dự tuyển công chức là gì?
2025-09-03T22:36:34.707688,thue-phi-le-phi,d9794197-e4a6-4ea5-b97a-30e278de2c17,20250903_223634,Danh sách công chức thuế hỗ trợ người nộp thuế của Thuế thành phố Huế gồm những ai?
2025-09-03T22:36:34.707688,thue-phi-le-phi,c09f488e-a9d3-4597-83f5-487e5c95c5e3,20250903_223634,"Tuyên truyền, hỗ trợ người nộp thuế có phải nội dung quản lý thuế không?"
2025-09-03T22:36:34.707688,thue-phi-le-phi,3cc57cc7-032e-48d4-98fd-bc2813adfbdc,20250903_223634,Người nộp thuế có quyền gì?
2025-09-03T22:36:35.801507,thue-phi-le-phi,8815bcaa-4bf5-445f-80ff-ad7930ff923f,20250903_223635,Công văn 17615 CHQ NVTHQ 2025 Chính sách thuế nhập khẩu đối với doanh nghiệp ưu tiên ra sao?
2025-09-03T22:36:35.801507,thue-phi-le-phi,d6ab2e3c-108f-4ca7-b720-0d9c67535912,20250903_223635,Thời hạn nộp thuế nhập khẩu là khi nào?
2025-09-03T22:36:35.801507,thue-phi-le-phi,56582857-55a7-497a-ae49-0d64665b90ac,20250903_223635,"Nguyên tắc ban hành biểu thuế, thuế suất nhập khẩu là gì?"
2025-09-03T22:36:36.547163,thue-phi-le-phi,db70112f-0251-4e71-a2cb-4562088e44ff,20250903_223636,Có chịu thuế nhà thầu khi cung cấp hàng hóa tại Việt Nam theo hình thức xuất nhập khẩu tại chỗ?
2025-09-03T22:36:36.547163,thue-phi-le-phi,6ebd376a-409c-497d-ad1b-190d8385feb1,20250903_223636,Hồ sơ cấp giấy phép nhập khẩu bao gồm những gì?
2025-09-03T22:36:36.547163,thue-phi-le-phi,3c44ee46-7df1-409e-8cd2-f03161866442,20250903_223636,"Quyền tự do kinh doanh xuất khẩu, nhập khẩu được quy định như thế nào?"
2025-09-03T22:36:37.807348,thue-phi-le-phi,485ee108-88e1-4e25-bbb0-3e6bfa2ce642,20250903_223637,Mức đóng đoàn phí công đoàn mới nhất năm 2025 là bao nhiêu?
2025-09-03T22:36:37.807348,thue-phi-le-phi,f030a662-a056-4f8d-9c31-03680fb2b28d,20250903_223637,Các nguồn tài chính công đoàn bao gồm những khoản phí nào?
2025-09-03T22:36:37.807348,thue-phi-le-phi,175b54b6-c5a4-4d43-ac5b-7a677fe66311,20250903_223637,Hành vi bị nghiêm cấm trong hoạt động công đoàn gồm những hành vi nào?
2025-09-03T22:36:39.256181,thue-phi-le-phi,4aeb2823-f6c9-4216-9c9e-b84294cf8bc8,20250903_223639,Danh sách công chức thuế hỗ trợ người nộp thuế tại Hà Tĩnh ra sao?
2025-09-03T22:36:39.256181,thue-phi-le-phi,e4074822-99d6-4c3e-a907-5749efd1e124,20250903_223639,Các chức danh và mã số ngạch công chức thuế?
2025-09-03T22:36:39.256181,thue-phi-le-phi,ed6d5f15-e2a3-4ec3-9eac-491299089271,20250903_223639,Tiêu chuẩn đối với kiểm tra viên cao cấp thuế như thế nào?
2025-09-03T22:36:40.498315,thue-phi-le-phi,f59411f5-9294-415e-b090-fc6d5458fcb7,20250903_223640,"Học phí lớp đào tạo chung nguồn thẩm phán, kiểm sát viên, luật sư khóa 9 lần 2 năm 2025 tại TP Hồ Chí Minh là bao nhiêu?"
2025-09-03T22:36:40.498315,thue-phi-le-phi,caa98ff2-2e32-44af-a80d-5161f319d68e,20250903_223640,"Hồ sơ, thủ tục dự tuyển đào tạo chung nguồn thẩm phán, kiểm sát viên, luật sư khóa 9 lần 2 năm 2025 tại TP Hồ Chí Minh gồm những gì?"
2025-09-03T22:36:40.498315,thue-phi-le-phi,3a19baa4-ad7d-42c6-8d21-07cc78ebf2a8,20250903_223640,Người tập sự hành nghề luật sư có nghĩa vụ gì?
2025-09-03T22:36:41.580426,thue-phi-le-phi,20e9f38f-07a2-43b4-b30d-7b5085442db8,20250903_223641,Tờ khai thuế năm mẫu 01/TKN-CNKD theo Thông tư 40 mới nhất 2025 là mẫu nào?
2025-09-03T22:36:41.580426,thue-phi-le-phi,289e31de-932f-4bc7-ac26-be8a28279b52,20250903_223641,Hồ sơ khai thuế đối với loại thuế có kỳ tính thuế theo năm gồm những giấy tờ gì?
2025-09-03T22:36:41.580426,thue-phi-le-phi,00ff39b3-fdea-4ac2-827e-13bef0ce8d6e,20250903_223641,Trách nhiệm của cơ quan quản lý thuế trong việc tiếp nhận hồ sơ khai thuế được quy định như thế nào?
2025-09-03T22:36:43.057549,thue-phi-le-phi,cdc76018-4572-48d7-adec-160252a5bc64,20250903_223643,Địa chỉ Thuế tỉnh Điện Biên sau sắp xếp ở đâu?
2025-09-03T22:36:43.057549,thue-phi-le-phi,21f823c3-3063-452b-9016-b45ffcb71d26,20250903_223643,Hồ sơ khai quyết toán thuế khi kết thúc năm đối với loại thuế có kỳ tính thuế theo năm gồm các giấy tờ gì?
2025-09-03T22:36:43.057549,thue-phi-le-phi,31f459e7-791c-48be-ae3e-e2228587fdfc,20250903_223643,Thời hạn nộp hồ sơ quyết toán thuế năm đối với loại thuế có kỳ tính thuế theo năm là khi nào?
2025-09-03T22:36:44.485277,thue-phi-le-phi,a0da9d78-d73d-4e2d-a01d-5047ccd25378,20250903_223644,Địa chỉ 6 Thuế cơ sở thuộc Thuế tỉnh Hà Tĩnh sau sắp xếp ở đâu?
2025-09-03T22:36:44.485277,thue-phi-le-phi,ad3d103c-2bea-432b-88b3-a28cfbbadfa8,20250903_223644,Người nộp thuế đăng ký thuế trực tiếp với cơ quan thuế bị thu hồi giấy chứng nhận đăng ký kinh doanh có chấm dứt hiệu lực mã số thuế không?
2025-09-03T22:36:44.485277,thue-phi-le-phi,32fb2e1f-ab6c-45ef-a417-2bf6559ebaea,20250903_223644,Người nộp thuế đăng ký thuế trực tiếp với cơ quan thuế nộp hồ sơ đề nghị khôi phục mã số thuế đến cơ quan thuế quản lý trực tiếp trong trường hợp nào?
2025-09-03T22:36:45.914167,thue-phi-le-phi,4116ae98-377f-476c-81fb-58ba58a66c5a,20250903_223645,Địa chỉ trụ sở chính 5 Thuế cơ sở thuộc Thuế tỉnh Điện Biên sau sắp xếp ở đâu?
2025-09-03T22:36:45.914167,thue-phi-le-phi,a938ac07-0268-4a1c-8819-085c590c16a0,20250903_223645,Hồ sơ khai thuế đối với loại thuế khai và nộp theo từng lần phát sinh nghĩa vụ thuế gồm các giấy tờ gì?
2025-09-03T22:36:45.914167,thue-phi-le-phi,e057b733-23d3-4897-9643-e2cc1fb6b7a5,20250903_223645,Hạn nộp hồ sơ khai thuế đối với loại thuế khai và nộp theo từng lần phát sinh nghĩa vụ thuế khi nào?
2025-09-03T22:36:47.038580,thue-phi-le-phi,34e3696c-f407-45ab-a0b0-69453977f154,20250903_223647,"Công văn 17292 hướng dẫn vướng mắc tại Thông tư 29/2025/BTC và biên lai thu thuế, phí hải quan ra sao?"
2025-09-03T22:36:47.038580,thue-phi-le-phi,33f821ba-eac0-464d-b972-2dd2953d3ca6,20250903_223647,"Đối tượng nào được miễn thu phí, lệ phí hải quan?"
2025-09-03T22:36:47.038580,thue-phi-le-phi,0f72a3e5-a74e-40a8-a09f-19a25a3bad3b,20250903_223647,"Tổ chức nào thu phí, lệ phí hải quan?"
2025-09-03T22:36:48.312015,thue-phi-le-phi,35a4118f-b6e4-4156-8a0d-9a9a3b26a31d,20250903_223648,Cho doanh nghiệp chế xuất thuê nhà xưởng thì áp dụng thuế suất thuế GTGT bao nhiêu?
2025-09-03T22:36:48.312015,thue-phi-le-phi,0224acf7-049b-4b85-a3b7-0ed1b380f3f2,20250903_223648,Doanh nghiệp chế xuất là doanh nghiệp gì?
2025-09-03T22:36:48.312015,thue-phi-le-phi,a60b170e-eba8-442f-aee7-efd2124a15a7,20250903_223648,"Hồ sơ, thủ tục áp dụng thuế suất thuế giá trị gia tăng 0% có gì?"
2025-09-03T22:36:49.643399,thue-phi-le-phi,32247fcd-e805-4fe1-804a-5dd6da349ff1,20250903_223649,4 phương thức nộp thuế điện tử mới từ ngày 7/8/2025 là các phương thức nào?
2025-09-03T22:36:49.643399,thue-phi-le-phi,edc86d4a-2bd4-4f2b-90ac-21a77bb1a7cc,20250903_223649,"Giao dịch điện tử trong lĩnh vực thuế đối với hàng hóa xuất khẩu, nhập khẩu, quá cảnh và phương tiện vận tải xuất cảnh, nhập cảnh, quá cảnh có những nguyên tắc nào?"
2025-09-03T22:36:49.643399,thue-phi-le-phi,53666d6d-e86c-4b45-a518-ef48d426ba68,20250903_223649,"Chứng từ giao dịch điện tử trong lĩnh vực thuế đối với hàng hóa xuất khẩu, nhập khẩu, quá cảnh và phương tiện vận tải xuất cảnh, nhập cảnh, quá cảnh có giá trị như bảng giấy không?"
2025-09-03T22:36:50.707286,thue-phi-le-phi,7f9baf9f-ced1-455f-b178-5f751d534817,20250903_223650,"Trình Quốc hội thông qua Luật Quản lý thuế sửa đổi, Luật Thuế thu nhập cá nhân sửa đổi tại Kỳ họp thứ 10 (tháng 10/2025) phải không?"
2025-09-03T22:36:50.707286,thue-phi-le-phi,3159fe65-8fd1-4dc1-878f-5aa521a7f20d,20250903_223650,Có bao nhiêu nguyên tắc quản lý thuế? Hành vi nào bị nghiêm cấm trong quản lý thuế?
2025-09-03T22:36:50.707286,thue-phi-le-phi,8f7c70bd-5433-4f7c-ad3b-bb9c78e48d27,20250903_223650,Cơ quan quản lý thuế có nhiệm vụ và quyền hạn gì trong hợp tác quốc tế về thuế?
2025-09-03T22:36:51.924028,thue-phi-le-phi,6db0e3c8-3c1b-4758-b3c4-1a3512f11acf,20250903_223651,Thu nhập từ hoạt động trồng trọt theo hình thức giao khoán có được hưởng ưu đãi về thuế TNDN hay không?
2025-09-03T22:36:51.924028,thue-phi-le-phi,38031ee1-dfe4-419d-8f47-ce2bd5fef060,20250903_223651,Địa bàn ưu đãi thuế thu nhập doanh nghiệp do ai quy định?
2025-09-03T22:36:51.924028,thue-phi-le-phi,b87348ad-e30c-41b1-aab6-ba5b7535fbae,20250903_223651,Thuế suất thuế TNDN được quy định ra sao?
2025-09-03T22:36:53.147927,thue-phi-le-phi,6981f858-014b-41d7-84d0-c1095d4d716d,20250903_223653,"Mẫu BK02 QT HĐG bảng kê chi tiết hóa đơn của tổ chức, cá nhân đến thời điểm quyết toán hóa đơn thế nào?"
2025-09-03T22:36:53.147927,thue-phi-le-phi,5a6d00f3-60ee-4078-8c02-410e8b867156,20250903_223653,"Chuyển đổi hóa đơn điện tử, chứng từ điện tử thành hóa đơn, chứng từ giấy thế nào?"
2025-09-03T22:36:53.147927,thue-phi-le-phi,8ce158f0-6bef-4323-a0ca-e7ad232cb7dc,20250903_223653,"Hành vi nào bị cấm trong lĩnh vực hóa đơn, chứng từ đối với tổ chức, cá nhân bán hàng hóa, cung cấp dịch vụ?"
2025-09-03T22:36:54.338752,thue-phi-le-phi,ee601bf1-b554-40c2-9721-028731c07326,20250903_223654,Chi phí lập kế hoạch tổng thể lựa chọn nhà thầu theo Nghị định 214 bao nhiêu?
2025-09-03T22:36:54.338752,thue-phi-le-phi,0d20577a-f2a3-4158-87f2-71a01e4653cd,20250903_223654,Kế hoạch tổng thể lựa chọn nhà thầu cho dự án được quy định ra sao?
2025-09-03T22:36:54.338752,thue-phi-le-phi,7745c054-6724-4929-b50d-2fe0f39bd173,20250903_223654,Nguyên tắc lập kế hoạch lựa chọn nhà thầu là gì?
2025-09-03T22:36:55.572496,thue-phi-le-phi,09b00e73-a233-4b2b-9ccf-37194e0093f9,20250903_223655,Doanh nghiệp chế xuất là gì?
2025-09-03T22:36:55.572496,thue-phi-le-phi,e903e189-06a9-4278-b6c4-8a2a05e289a2,20250903_223655,Bán hàng Doanh nghiệp chế xuất không khai hải quan có được áp dụng mức thuế GTGT 0%?
2025-09-03T22:36:55.572496,thue-phi-le-phi,a1ee553a-799e-4763-96fc-1847f728b3e5,20250903_223655,"Hồ sơ, thủ tục áp dụng thuế suất thuế giá trị gia tăng 0% có gì?"
2025-09-03T22:36:56.958843,thue-phi-le-phi,d57f2944-592e-4d8a-825d-be5481d78357,20250903_223656,Chi phí thẩm định hồ sơ mời thầu 2025 theo Nghị định 214 là bao nhiêu?
2025-09-03T22:36:56.958843,thue-phi-le-phi,e14e4b4f-2ca1-4b72-aafb-2980968f7187,20250903_223656,Hồ sơ mời thầu là toàn bộ tài liệu sử dụng cho hình thức đấu thầu nào?
2025-09-03T22:36:56.958843,thue-phi-le-phi,c1897f2c-ed12-4f6f-99e7-2440c4f86db3,20250903_223656,Thông tin về lựa chọn nhà thầu bao gồm những gì?
